cve_id,exploit_name,service,port,auth_required,remote,severity,exploitability,label
CVE-2015-6809,Bedita 3.5.1 - Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2018-12739,BEESCMS 4.0 - Cross-Site Request Forgery (Add Admin),http,80,0,1,HIGH,2.8,2
CVE-2015-2780,Berta CMS - Arbitrary File Upload,http,80,0,1,CRITICAL,3.9,2
CVE-2018-18308,BigTree CMS 4.2.23 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2015-8358,Bitrix bitrix.mpbuilder Module 1.0.10 - Local File Inclusion,http,80,1,1,HIGH,8.0,2
CVE-2015-8357,Bitrix bitrix.xscan Module 1.0.3 - Directory Traversal,http,80,1,1,MEDIUM,8.0,2
CVE-2015-5079,BlackCat CMS 1.1.1 - Arbitrary File Download,http,80,0,1,HIGH,3.9,2
CVE-2018-1000811,bludit Pages Editor 3.0.0 - Arbitrary File Upload,http,80,1,1,HIGH,2.8,2
CVE-2018-9206,Blueimp's jQuery File Upload 9.22.0 - Arbitrary File Upload Exploit,http,80,0,1,CRITICAL,3.9,2
CVE-2019-9553,Bolt CMS 3.6.4 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2019-10874,Bolt CMS 3.6.6 - Cross-Site Request Forgery / Remote Code Execution,http,80,0,1,HIGH,2.8,2
CVE-2018-19933,Bolt CMS < 3.6.2 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2019-9581,Booked Scheduler 2.7.5 - Remote Command Execution (Metasploit),http,80,1,1,HIGH,2.8,2
CVE-2014-4035,BSI Advance Hotel Booking System 2.0 - 'booking_details.php Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2013-7137,Burden 1.8 - Authentication Bypass,http,80,0,1,CRITICAL,3.9,2
CVE-2016-4793,CakePHP Framework 3.2.4 - IP Spoofing,http,80,0,1,HIGH,3.9,2
CVE-2014-8305,Cart Engine 3.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-8306,Cart Engine 3.0 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2014-8307,Cart Engine 3.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-1560,Centreon 2.5.4 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-1561,Centreon 2.5.4 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2015-6545,Cerb 7.0.3 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2013-6787,Chamilo Lms 1.9.6 - 'profile.php?password' SQL Injection,http,80,1,1,MEDIUM,6.8,2
CVE-2015-8309,Cherry Music 0.35.1 - Arbitrary File Disclosure,http,80,1,1,MEDIUM,2.8,2
CVE-2015-4659,ClickHeat 1.14 - Cross-Site Request Forgery (Change Admin Password),http,80,0,1,MEDIUM,8.6,2
CVE-2015-2102,Clipbucket 2.7 RC3 0.9 - Blind SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2018-19135,ClipperCMS 1.3.3 - Cross-Site Request Forgery (File Upload),http,80,0,1,HIGH,2.8,2
CVE-2016-2784,CMS Made Simple < 1.12.1 / < 2.1.3 - Web Server Cache Poisoning,http,80,0,1,MEDIUM,1.6,2
CVE-2019-9692,CMS Made Simple Showtime2 Module 3.6.2 - (Authenticated) Arbitrary File Upload,http,80,1,1,MEDIUM,2.8,2
CVE-2014-9522,CMS Papoo 6.0.0 Rev. 4701 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2018-8057,Cobub Razor 0.8.0 - SQL injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-9302,Cockpit CMS 0.4.4 < 0.5.5 - Server-Side Request Forgery,http,80,0,1,CRITICAL,3.9,2
CVE-2014-9581,Codiad 2.4.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-9582,Codiad 2.4.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-9261,CodoForum 2.5.1 - Arbitrary File Download,http,80,0,1,MEDIUM,10.0,2
CVE-2013-6872,Collabtive 1.1 - 'managetimetracker.php' SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2018-20418,Craft CMS 3.0.25 - Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2019-9554,Craft CMS 3.1.12 Pro - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2013-2639,CTERA 3.2.29.0/3.2.42.0 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2014-1619,Cubic CMS - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2018-18803,Curriculum Evaluation System 1.0 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2006-4077,Cwfm 0.9.1 - 'Language' Remote File Inclusion,http,80,0,1,HIGH,10.0,2
CVE-2014-8997,Digi Online Examination System 2.0 - Unrestricted Arbitrary File Upload,http,80,0,1,HIGH,10.0,2
CVE-2013-6881,Ditto Forensic FieldStation 2013Oct15a - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2013-6882,Ditto Forensic FieldStation 2013Oct15a - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2013-6883,Ditto Forensic FieldStation 2013Oct15a - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2013-6884,Ditto Forensic FieldStation 2013Oct15a - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2013-6341,Dokeos 2.2 RC2 - 'index.php?language' SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2018-10094,Dolibarr ERP/CRM 7.0.0 - (Authenticated) SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-19799,Dolibarr ERP/CRM 8.0.3 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2018-19914,DomainMOD 4.11.01 - 'assets/add/dns.php' Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-19915,DomainMOD 4.11.01 - 'assets/edit/host.php?whid=5' Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-20011,DomainMOD 4.11.01 - 'category.php CatagoryName_ StakeHolder' Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-19136,DomainMOD 4.11.01 - 'raid' Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2018-20010,DomainMOD 4.11.01 - 'ssl-accounts.php username' Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-19913,DomainMOD 4.11.01 - Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-19750,DomainMOD 4.11.01 - Custom Domain Fields Cross-Site Scripting,http,80,1,1,MEDIUM,2.3,2
CVE-2018-19751,DomainMOD 4.11.01 - Custom SSL Fields Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-19749,DomainMOD 4.11.01 - Owner name Field Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2018-19752,DomainMOD 4.11.01 - Registrar Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2017-17594,DomainSale PHP Script 1.0 - 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-2383,dompdf 0.6.0 - 'dompdf.php?read' Arbitrary File Read,http,80,0,1,MEDIUM,8.6,2
CVE-2014-1459,doorGets CMS 5.2 - SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2017-5344,dotCMS 3.6.1 - Blind Boolean SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-3704,Drupal 7.0 < 7.31 - 'Drupalgeddon' SQL Injection (Admin Session),https,443,0,1,HIGH,10.0,2
CVE-2014-3704,Drupal 7.0 < 7.31 - 'Drupalgeddon' SQL Injection (Remote Code Execution),https,443,0,1,HIGH,10.0,2
CVE-2018-7600,Drupal < 7.58 / < 8.3.9 / < 8.4.6 / < 8.5.1 - 'Drupalgeddon2' Remote Code Execution,http,80,0,1,CRITICAL,3.9,1
CVE-2019-6340,Drupal < 8.6.10 / < 8.5.11 - REST Module Remote Code Execution,http,80,0,1,HIGH,2.2,1
CVE-2018-18801,E-Negosyo System 1.0 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2004-2262,e107 - 'include()' Remote File Upload,http,80,0,1,HIGH,10.0,2
CVE-2019-9622,eBrigade ERP 4.5 - Arbitrary File Download,http,80,1,1,MEDIUM,2.8,2
CVE-2014-4033,eFront 3.6.14.4 - 'surname' Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2014-2987,eGroupWare 1.8.006 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2018-18417,Ekushey Project Manager CRM 3.1 - Cross-Site Scripting,http,80,1,1,MEDIUM,2.3,2
CVE-2019-9194,elFinder 2.1.47 - 'PHP connector' Command Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-7176,Enalean Tuleap 7.2 - XML External Entity File Disclosure,http,80,1,1,MEDIUM,8.0,2
CVE-2014-7177,Enalean Tuleap 7.2 - XML External Entity File Disclosure,http,80,1,1,MEDIUM,8.0,2
CVE-2014-7176,Enalean Tuleap 7.4.99.5 - Blind SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2014-7178,Enalean Tuleap 7.4.99.5 - Remote Command Execution,http,80,0,1,HIGH,8.6,2
CVE-2015-2070,eTouch SamePage 4.4.0.0.239 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-2071,eTouch SamePage 4.4.0.0.239 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-8690,Exponent CMS 2.3.1 - Multiple Cross-Site Scripting Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2016-7400,Exponent CMS 2.3.9 - Blind SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17615,Facebook Clone Script 1.0 - 'id' / 'send' SQL Injection,http,80,1,1,HIGH,2.8,2
CVE-2015-6962,FAROL - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-1371,ferretCMS 1.0.4-alpha - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-1372,ferretCMS 1.0.4-alpha - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-1373,ferretCMS 1.0.4-alpha - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-1374,ferretCMS 1.0.4-alpha - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-4677,FiverrScript - Cross-Site Request Forgery (Add Admin),http,80,0,1,MEDIUM,8.6,2
CVE-2014-1222,Fiyo CMS 2.0.1.8 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-9145,Fiyo CMS 2.0.1.8 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2014-9146,Fiyo CMS 2.0.1.8 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-9147,Fiyo CMS 2.0.1.8 - Multiple Vulnerabilities,http,80,0,1,HIGH,3.9,2
CVE-2014-9148,Fiyo CMS 2.0.1.8 - Multiple Vulnerabilities,http,80,0,1,CRITICAL,3.9,2
CVE-2015-3934,Fiyo CMS 2.0_1.9.1 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2019-13396,FlightPath < 4.8.2 / < 5.0-rc2 - Local File Inclusion,http,80,0,1,MEDIUM,3.9,2
CVE-2017-17614,Food Order Script 1.0 - 'list?city' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17617,Foodspotting Clone Script 1.0 - 'quicksearch.php?q' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2015-1467,Fork CMS 3.8.5 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2017-17613,Freelance Website Script 2.0.6 - 'pr_id' / 'catid' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-1903,FreePBX 2.11.0 - Remote Command Execution,http,80,0,1,HIGH,10.0,2
CVE-2015-6512,FreiChat 9.6 - SQL Injection,http,80,0,1,MEDIUM,10.0,2
CVE-2018-19782,FreshRSS 1.11.1 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2018-20448,Frog CMS 0.9.5 - Cross-Site Scripting,http,80,1,1,MEDIUM,2.3,2
CVE-2018-10321,Frog CMS 0.9.5 - Persistent Cross-Site Scripting,http,80,1,1,MEDIUM,1.7,2
CVE-2017-17572,FS Amazon Clone 1.0 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17574,FS Care Clone 1.0 - 'jobFrequency' / 'jobType' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17578,FS Crowdfunding Script 1.0 - 'latest_news_details.php?id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17573,FS Ebay Clone 1.0 - 'id' / 'sub_category_id' / 'category_id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17570,FS Expedia Clone 1.0 - 'fl_orig' / 'fl_dest' / 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17571,FS Foodpanda Clone 1.0 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17579,FS Freelancer Clone 1.0 - 'profile.php?u' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17576,FS Gigs Script 1.0 - 'cat' / 'sc' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17575,FS Groupon Clone 1.0 - 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17582,FS Grubhub Clone 1.0 - 'keywords' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17588,FS IMDB Clone 1.0 - 'f' / 's' / 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17587,FS Indiamart Clone 1.0 - 'token' / 'id' / 'c' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17580,FS Linkedin Clone 1.0 - 'grid' / 'fid' / 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17584,FS Makemytrip Clone 1.0 - 'fl_orig' / 'fl_dest' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17585,FS Monster Clone 1.0 - 'Employer_Details.php?id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17586,FS Olx Clone 1.0 - 'scat' / 'pid' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17581,FS Quibids Clone 1.0 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17583,FS Shutterstock Clone 1.0 - 'keywords' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17590,FS Stackoverflow Clone 1.0 - 'keywords' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17589,FS Thumbtack Clone 1.0 - 'cat' / 'sc' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17577,FS Trademe Clone 1.0 - 'search' / 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-100029,GDL 4.2 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-100030,GDL 4.2 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-100031,GDL 4.2 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-1422,Gecko CMS 2.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-1423,Gecko CMS 2.3 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2015-1424,Gecko CMS 2.3 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-2678,GeniXCMS 0.0.1 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-2679,GeniXCMS 0.0.1 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-2680,GeniXCMS 0.0.1 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2015-3933,GeniXCMS 0.0.3 - 'register.php' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2015-3221,GeniXCMS 0.0.3 - Cross-Site Scripting,http,80,1,1,MEDIUM,8.0,2
CVE-2015-5066,GeniXCMS 0.0.3 - Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2006-3823,GeoCore MAX DB Ver. 7.3.3 - Blind SQL Injection,http,80,0,1,MEDIUM,4.9,2
CVE-2014-3871,GeoCore MAX DB Ver. 7.3.3 - Blind SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2019-9647,Gila CMS 1.9.1 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2018-15845,Gleez CMS 1.2.0 - Cross-Site Request Forgery (Add Admin),https,443,0,1,HIGH,2.8,2
CVE-2013-5640,Gnew 2013.1 - Multiple Vulnerabilities (1),http,80,0,1,HIGH,10.0,2
CVE-2013-7349,Gnew 2013.1 - Multiple Vulnerabilities (1),http,80,0,1,HIGH,10.0,2
CVE-2013-7368,Gnew 2013.1 - Multiple Vulnerabilities (1),http,80,0,1,MEDIUM,8.6,2
CVE-2013-5639,Gnew 2013.1 - Multiple Vulnerabilities (2),http,80,0,1,HIGH,10.0,2
CVE-2013-5640,Gnew 2013.1 - Multiple Vulnerabilities (2),http,80,0,1,HIGH,10.0,2
CVE-2013-7349,Gnew 2013.1 - Multiple Vulnerabilities (2),http,80,0,1,HIGH,10.0,2
CVE-2015-2842,GoAutoDial CE 3.3-1406088000 - Authentication Bypass / Arbitrary File Upload / Command Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-2843,GoAutoDial CE 3.3-1406088000 - Authentication Bypass / Arbitrary File Upload / Command Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-2844,GoAutoDial CE 3.3-1406088000 - Authentication Bypass / Arbitrary File Upload / Command Injection,http,80,0,1,HIGH,10.0,2
CVE-2015-2845,GoAutoDial CE 3.3-1406088000 - Authentication Bypass / Arbitrary File Upload / Command Injection,http,80,0,1,HIGH,10.0,2
CVE-2014-9445,GQ File Manager 0.2.5 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2015-3203,h5ai < 0.25.0 - Unrestricted Arbitrary File Upload,http,80,0,1,HIGH,10.0,2
CVE-2015-7984,Horde Groupware 5.2.10 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,8.6,2
CVE-2013-6275,Horde Groupware Web Mail Edition 5.1.2 - Cross-Site Request Forgery (1),http,80,0,1,MEDIUM,2.8,2
CVE-2013-6364,Horde Groupware Web Mail Edition 5.1.2 - Cross-Site Request Forgery (2),http,80,0,1,HIGH,2.8,2
CVE-2013-7139,Horizon QCMS 4.0 - Multiple Vulnerabilities,http,80,0,1,HIGH,10.0,2
CVE-2017-17612,Hot Scripts Clone 3.1 - 'subctid' / 'mctid' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2019-8937,HotelDruid 2.3 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2019-11564,HumHub 1.3.12 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2019-6965,i-doit 1.12 - 'qr.php' Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2014-1944,Ilch CMS 2.0 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2014-2088,ILIAS 4.4.1 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,8.0,2
CVE-2014-2089,ILIAS 4.4.1 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,8.6,2
CVE-2014-2090,ILIAS 4.4.1 - Multiple Vulnerabilities,http,80,1,1,LOW,6.8,3
CVE-2014-1836,ImpressCMS 1.3.5 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,10.0,2
CVE-2014-9001,Incredible PBX 2.0.6.5.0 - Remote Command Execution,http,80,1,1,MEDIUM,8.0,2
CVE-2013-6839,InstantCMS 1.10.3 - Blind SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2018-19828,Integria IMS 5.0.83 - 'search_string' Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2018-19829,Integria IMS 5.0.83 - Cross-Site Request Forgery,http,80,0,1,MEDIUM,2.8,2
CVE-2014-2531,InterWorx Control Panel 5.0.13 build 574 - 'xhr.php?i' SQL Injection,http,80,1,1,MEDIUM,8.0,2
CVE-2016-6174,IPS Community Suite 4.1.12.3 - PHP Code Injection,http,80,0,1,HIGH,2.2,2
CVE-2015-4118,ISPConfig 3.0.5.4p6 - Multiple Vulnerabilities,https,443,1,1,MEDIUM,8.0,2
CVE-2015-4119,ISPConfig 3.0.5.4p6 - Multiple Vulnerabilities,https,443,0,1,MEDIUM,8.6,2
CVE-2015-8562,Joomla! 1.5 < 3.4.6 - Object Injection 'x-forwarded-for' Header Remote Code Execution,http,80,0,1,HIGH,10.0,2
CVE-2015-8566,Joomla! 1.5 < 3.4.6 - Object Injection 'x-forwarded-for' Header Remote Code Execution,http,80,0,1,HIGH,10.0,2
CVE-2011-4906,Joomla! 1.5.12 TinyMCE - Remote Code Execution (via Arbitrary File Upload),http,80,0,1,CRITICAL,3.9,2
CVE-2016-8869,Joomla! 3.4.4 < 3.6.4 - Account Creation / Privilege Escalation,http,80,0,1,CRITICAL,3.9,2
CVE-2016-8870,Joomla! 3.4.4 < 3.6.4 - Account Creation / Privilege Escalation,http,80,0,1,HIGH,2.2,2
CVE-2017-8917,Joomla! 3.7.0 - 'com_fields' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-9107,Joomla! Component Acymailing Starter 5.9.5 - CSV Macro Injection,http,80,0,1,HIGH,2.8,2
CVE-2018-9106,Joomla! Component AcySMS 3.5.0 - CSV Macro Injection,http,80,0,1,HIGH,2.8,2
CVE-2018-5982,Joomla! Component Advertisement Board 3.1.0 - 'catname' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5993,Joomla! Component Aist 2.0 - 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5990,Joomla! Component AllVideos Reloaded 1.2.x - 'divid' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17397,Joomla! Component AlphaIndex Dictionaries 1.0 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17380,Joomla! Component Article Factory Manager 4.3.9 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5989,Joomla! Component ccNewsletter 2.x.x 'id' - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17383,Joomla! Component Collection Factory 4.1.9 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-14592,Joomla! Component CW Article Attachments 1.0.6 - 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6584,Joomla! Component DT Register 3.2.7 - 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2015-2562,Joomla! Component ECommerce-WD 1.2.5 - SQL Injection,http,80,0,1,HIGH,10.0,2
CVE-2018-6373,Joomla! Component Fastball 2.5 - 'season' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6004,Joomla! Component File Download Tracker 3.0 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5991,Joomla! Component Form Maker 3.6.12 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5981,Joomla! Component Gallery WD 1.3.6 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6396,Joomla! Component Google Map Landkarten 4.2.3 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2015-4071,Joomla! Component Helpdesk Pro < 1.4.0 - Multiple Vulnerabilities,http,80,0,1,MEDIUM,3.9,2
CVE-2015-4072,Joomla! Component Helpdesk Pro < 1.4.0 - Multiple Vulnerabilities,http,80,1,1,MEDIUM,2.3,2
CVE-2015-4073,Joomla! Component Helpdesk Pro < 1.4.0 - Multiple Vulnerabilities,http,80,0,1,CRITICAL,3.9,2
CVE-2015-4074,Joomla! Component Helpdesk Pro < 1.4.0 - Multiple Vulnerabilities,http,80,0,1,HIGH,3.9,2
CVE-2015-4075,Joomla! Component Helpdesk Pro < 1.4.0 - Multiple Vulnerabilities,http,80,0,1,HIGH,2.2,2
CVE-2018-6394,Joomla! Component InviteX 3.0.5 - 'invite_type' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6372,Joomla! Component JB Bus 2.3 - 'order_number' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2017-17870,Joomla! Component JBuildozer 1.4.1 - 'appid' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5970,Joomla! Component jGive 2.0.9 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17382,Joomla! Component Jobs Factory 2.0.4 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6368,Joomla! Component JomEstate PRO 3.7 - 'id' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5983,Joomla! Component JquickContact 1.3.2.2.1 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6006,Joomla! Component JS Autoz 1.0.9 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-5994,Joomla! Component JS Jobs 1.1.9 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6585,Joomla! Component JTicketing 2.0.16 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2014-0794,Joomla! Component JV Comment 3.0.2 - 'id' SQL Injection,http,80,0,1,MEDIUM,8.6,2
CVE-2014-0793,Joomla! Component Komento 1.7.2 - Persistent Cross-Site Scripting,http,80,0,1,MEDIUM,8.6,2
CVE-2017-16356,Joomla! Component Kubik-Rubik Simple Image Gallery Extended (SIGE) 3.2.3 - Cross-Site Scripting,http,80,0,1,MEDIUM,2.8,2
CVE-2018-5971,Joomla! Component MediaLibrary Free 4.0.12 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17375,Joomla! Component Music Collection 3.0.3 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6370,Joomla! Component NeoRecruit 4.1 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17378,Joomla! Component Penny Auction Factory 2.0.4 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6024,Joomla! Component Project Log 1.5.3 - 'search' SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17377,Joomla! Component Questions 1.4.3 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17379,Joomla! Component Raffle Factory 3.5.2 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-6005,Joomla! Component Realpin 1.5.04 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-17376,Joomla! Component Reverse Auction Factory 4.3.8 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-7180,Joomla! Component Saxum Astro 4.0.14 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
CVE-2018-7177,Joomla! Component Saxum Numerology 3.0.4 - SQL Injection,http,80,0,1,CRITICAL,3.9,2
