cve_id,cvss_score,exploit_type,port,priority_label
CVE-2020-13965,6.1,kev_only,0,high
CVE-2011-3402,8.8,kev_only,0,high
CVE-2020-15505,9.8,kev_only,0,high
CVE-2022-24086,9.8,kev_only,0,high
CVE-2010-0806,8.8,kev_only,0,high
CVE-2019-0903,8.8,kev_only,0,high
CVE-2020-8467,8.8,kev_only,0,high
CVE-2023-26359,9.8,kev_only,0,high
CVE-2021-27877,8.2,kev_only,0,high
CVE-2008-0015,8.8,kev_only,0,high
CVE-2021-26086,5.3,kev_only,0,high
CVE-2014-0497,9.8,kev_only,0,high
CVE-2016-3427,9.8,kev_only,0,high
CVE-2018-8611,7.8,kev_only,0,high
CVE-2020-12812,9.8,kev_only,0,high
CVE-2015-5317,7.5,kev_only,0,high
CVE-2020-2555,9.8,kev_only,0,high
CVE-2024-38107,7.8,kev_only,0,high
CVE-2016-0984,8.8,kev_only,0,high
CVE-2024-12686,6.6,kev_only,0,high
CVE-2021-32030,9.8,kev_only,0,high
CVE-2019-3010,8.8,kev_only,0,high
CVE-2017-0263,7.8,kev_only,0,high
CVE-2024-3272,9.8,kev_only,0,high
CVE-2025-62215,7.0,kev_only,0,high
CVE-2021-28799,10.0,kev_only,0,high
CVE-2017-7269,9.8,kev_only,0,high
CVE-2021-27860,9.8,kev_only,0,high
CVE-2015-6175,7.8,kev_only,0,high
CVE-2009-3953,8.8,kev_only,0,high
CVE-2017-11317,9.8,kev_only,0,high
CVE-2021-25369,6.2,kev_only,0,high
CVE-2020-0069,7.8,kev_only,0,high
CVE-2019-8506,8.8,kev_only,0,high
CVE-2017-18368,9.8,kev_only,0,high
CVE-2016-3643,7.8,kev_only,0,high
CVE-2021-45046,9.0,kev_only,0,high
CVE-2025-53770,9.8,kev_only,0,high
CVE-2018-10561,9.8,kev_only,0,high
CVE-2012-5076,9.8,kev_only,0,high
CVE-2023-26360,8.6,kev_only,0,high
CVE-2022-22047,7.8,kev_only,0,high
CVE-2013-7331,6.5,kev_only,0,high
CVE-2024-21887,9.1,kev_only,0,high
CVE-2021-33742,7.5,kev_only,0,high
CVE-2020-14750,9.8,kev_only,0,high
CVE-2023-38035,9.8,kev_only,0,high
CVE-2019-20500,7.8,kev_only,0,high
CVE-2024-7694,7.2,kev_only,0,high
CVE-2024-38813,7.5,kev_only,0,high
CVE-2023-22527,9.8,kev_only,0,high
CVE-2024-38106,7.0,kev_only,0,high
CVE-2017-0149,8.8,kev_only,0,high
CVE-2022-27518,9.8,kev_only,0,high
CVE-2023-44221,7.2,kev_only,0,high
CVE-2025-14847,7.5,kev_only,0,high
CVE-2019-8394,6.5,kev_only,0,high
CVE-2012-0391,9.8,kev_only,0,high
CVE-2012-4792,8.8,kev_only,0,high
CVE-2023-26369,7.8,kev_only,0,high
CVE-2024-3393,7.5,kev_only,0,high
CVE-2024-38213,6.5,kev_only,0,high
CVE-2023-6548,5.5,kev_only,0,high
CVE-2020-17144,8.4,kev_only,0,high
CVE-2020-3992,9.8,kev_only,0,high
CVE-2023-5631,6.1,kev_only,0,high
CVE-2013-2551,8.8,kev_only,0,high
CVE-2016-6415,7.5,kev_only,0,high
CVE-2015-2502,8.8,kev_only,0,high
CVE-2022-23131,9.1,kev_only,0,high
CVE-2013-1690,8.8,kev_only,0,high
CVE-2015-4852,9.8,kev_only,0,high
CVE-2015-2424,8.8,kev_only,0,high
CVE-2025-48572,7.8,kev_only,0,high
CVE-2014-0130,7.5,kev_only,0,high
CVE-2021-22204,6.8,kev_only,0,high
CVE-2010-3765,9.8,kev_only,0,high
CVE-2024-42009,9.3,kev_only,0,high
CVE-2024-7399,8.8,kev_only,0,high
CVE-2021-3560,7.8,kev_only,0,high
CVE-2020-9819,4.3,kev_only,0,high
CVE-2023-27350,9.8,kev_only,0,high
CVE-2009-1151,9.8,kev_only,0,high
CVE-2025-48543,8.8,kev_only,0,high
CVE-2020-29583,9.8,kev_only,0,high
CVE-2021-39226,9.8,kev_only,0,high
CVE-2019-7195,9.8,kev_only,0,high
CVE-2021-44168,3.3,kev_only,0,high
CVE-2018-5430,8.8,kev_only,0,high
CVE-2015-1769,6.6,kev_only,0,high
CVE-2020-3118,8.8,kev_only,0,high
CVE-2023-33106,8.4,kev_only,0,high
CVE-2016-0099,7.8,kev_only,0,high
CVE-2021-21972,9.8,kev_only,0,high
CVE-2025-43510,7.8,kev_only,0,high
CVE-2021-43226,7.8,kev_only,0,high
CVE-2024-8963,9.4,kev_only,0,high
CVE-2011-1889,9.8,kev_only,0,high
CVE-2019-0344,9.8,kev_only,0,high
CVE-2023-7101,7.8,kev_only,0,high
CVE-2010-3962,8.1,kev_only,0,high
CVE-2024-8069,8.0,kev_only,0,high
CVE-2020-1350,10.0,kev_only,0,high
CVE-2020-1380,7.8,kev_only,0,high
CVE-2024-49035,8.7,kev_only,0,high
CVE-2023-20198,10.0,kev_only,0,high
CVE-2022-23227,9.8,kev_only,0,high
CVE-2015-0016,7.8,kev_only,0,high
CVE-2016-1019,9.8,kev_only,0,high
CVE-2020-3950,7.8,kev_only,0,high
CVE-2021-22900,7.2,kev_only,0,high
CVE-2022-41033,7.8,kev_only,0,high
CVE-2014-1776,9.8,kev_only,0,high
CVE-2023-20118,6.5,kev_only,0,high
CVE-2018-17463,8.8,kev_only,0,high
CVE-2018-4063,8.8,kev_only,0,high
CVE-2010-2861,9.8,kev_only,0,high
CVE-2021-35464,9.8,kev_only,0,high
CVE-2021-34523,9.0,kev_only,0,high
CVE-2024-21413,9.8,kev_only,0,high
CVE-2022-23176,8.8,kev_only,0,high
CVE-2023-21715,7.3,kev_only,0,high
CVE-2020-3433,7.8,kev_only,0,high
CVE-2025-0282,9.0,kev_only,0,high
CVE-2011-2462,9.8,kev_only,0,high
CVE-2019-5591,6.5,kev_only,0,high
CVE-2020-1040,9.0,kev_only,0,high
CVE-2016-3976,7.5,kev_only,0,high
CVE-2018-1273,9.8,kev_only,0,high
CVE-2024-20359,6.0,kev_only,0,high
CVE-2025-62221,7.8,kev_only,0,high
CVE-2019-11634,9.8,kev_only,0,high
CVE-2014-2817,8.8,kev_only,0,high
CVE-2020-5735,8.8,kev_only,0,high
CVE-2023-0669,7.2,kev_only,0,high
CVE-2025-14611,9.8,kev_only,0,high
CVE-2022-47986,9.8,kev_only,0,high
CVE-2021-3493,8.8,kev_only,0,high
CVE-2017-8291,7.8,kev_only,0,high
CVE-2023-42793,9.8,kev_only,0,high
CVE-2020-5722,9.8,kev_only,0,high
CVE-2009-3459,8.8,kev_only,0,high
CVE-2025-2746,9.8,kev_only,0,high
CVE-2025-54253,10.0,kev_only,0,high
CVE-2019-16057,9.8,kev_only,0,high
CVE-2018-0161,6.3,kev_only,0,high
CVE-2020-27950,5.5,kev_only,0,high
CVE-2021-30900,7.8,kev_only,0,high
CVE-2025-29824,7.8,kev_only,0,high
CVE-2021-36741,8.8,kev_only,0,high
CVE-2023-35674,7.8,kev_only,0,high
CVE-2019-16759,9.8,kev_only,0,high
CVE-2024-40711,9.8,kev_only,0,high
CVE-2019-15107,9.8,kev_only,0,high
CVE-2025-2783,8.3,kev_only,0,high
CVE-2020-10221,8.8,kev_only,0,high
CVE-2020-1464,7.8,kev_only,0,high
CVE-2021-30663,8.8,kev_only,0,high
CVE-2021-21017,8.8,kev_only,0,high
CVE-2017-6627,7.5,kev_only,0,high
CVE-2022-26923,8.8,kev_only,0,high
CVE-2020-15999,9.6,kev_only,0,high
CVE-2009-3129,7.8,kev_only,0,high
CVE-2024-21410,9.8,kev_only,0,high
CVE-2021-31955,5.5,kev_only,0,high
CVE-2012-1710,9.8,kev_only,0,high
CVE-2025-43300,10.0,kev_only,0,high
CVE-2021-27085,8.8,kev_only,0,high
CVE-2022-26501,9.8,kev_only,0,high
CVE-2014-1812,8.8,kev_only,0,high
CVE-2022-26318,9.8,kev_only,0,high
CVE-2021-35587,9.8,kev_only,0,high
CVE-2025-68645,8.8,kev_only,0,high
CVE-2020-5410,7.5,kev_only,0,high
CVE-2019-8526,7.8,kev_only,0,high
CVE-2014-0496,8.8,kev_only,0,high
CVE-2017-12149,9.8,kev_only,0,high
CVE-2022-40139,7.2,kev_only,0,high
CVE-2017-10271,7.5,kev_only,0,high
CVE-2020-3837,7.8,kev_only,0,high
CVE-2021-40407,7.2,kev_only,0,high
CVE-2024-27443,6.1,kev_only,0,high
CVE-2021-23874,8.2,kev_only,0,high
CVE-2019-15271,8.8,kev_only,0,high
CVE-2019-1253,7.8,kev_only,0,high
CVE-2022-26258,9.8,kev_only,0,high
CVE-2017-0037,8.1,kev_only,0,high
CVE-2017-9841,9.8,kev_only,0,high
CVE-2018-11138,9.8,kev_only,0,high
CVE-2020-1147,7.8,kev_only,0,high
CVE-2020-0787,7.8,kev_only,0,high
CVE-2015-5119,9.8,kev_only,0,high
CVE-2018-8174,7.5,kev_only,0,high
CVE-2019-10149,9.8,kev_only,0,high
CVE-2023-36846,5.3,kev_only,0,high
CVE-2015-4068,9.1,kev_only,0,high
CVE-2019-13272,7.8,kev_only,0,high
CVE-2022-21882,7.0,kev_only,0,high
CVE-2016-7200,8.8,kev_only,0,high
CVE-2019-1458,7.8,kev_only,0,high
CVE-2021-4034,7.8,kev_only,0,high
CVE-2010-3035,7.5,kev_only,0,high
CVE-2024-27348,9.8,kev_only,0,high
CVE-2021-30869,7.8,kev_only,0,high
CVE-2015-2051,8.8,kev_only,0,high
CVE-2025-48633,5.5,kev_only,0,high
CVE-2015-1671,7.8,kev_only,0,high
CVE-2016-0034,8.8,kev_only,0,high
CVE-2019-0676,6.5,kev_only,0,high
CVE-2021-20123,7.5,kev_only,0,high
CVE-2016-1010,8.8,kev_only,0,high
CVE-2025-7775,9.8,kev_only,0,high
CVE-2025-24984,4.6,kev_only,0,high
CVE-2023-29357,9.8,kev_only,0,high
CVE-2016-9563,6.5,kev_only,0,high
CVE-2022-42856,8.8,kev_only,0,high
CVE-2019-1297,8.8,kev_only,0,high
CVE-2025-6558,8.8,kev_only,0,high
CVE-2022-42827,7.8,kev_only,0,high
CVE-2021-25372,6.1,kev_only,0,high
CVE-2025-58034,7.2,kev_only,0,high
CVE-2016-0185,7.8,kev_only,0,high
CVE-2013-3918,8.8,kev_only,0,high
CVE-2025-24985,7.8,kev_only,0,high
CVE-2021-25370,6.1,kev_only,0,high
CVE-2025-24813,9.8,kev_only,0,high
CVE-2019-18187,7.5,kev_only,0,high
CVE-2018-0174,8.6,kev_only,0,high
CVE-2022-22675,7.8,kev_only,0,high
CVE-2023-29360,8.4,kev_only,0,high
CVE-2020-3452,7.5,kev_only,0,high
CVE-2015-2590,9.8,kev_only,0,high
CVE-2010-5330,9.8,kev_only,0,high
CVE-2011-3544,9.8,kev_only,0,high
CVE-2016-0167,7.8,kev_only,0,high
CVE-2020-4006,9.1,kev_only,0,high
CVE-2021-36948,7.8,kev_only,0,high
CVE-2021-39144,8.5,kev_only,0,high
CVE-2017-6862,9.8,kev_only,0,high
CVE-2018-20250,7.8,kev_only,0,high
CVE-2018-0147,9.8,kev_only,0,high
CVE-2020-13671,8.8,kev_only,0,high
CVE-2023-27524,8.9,kev_only,0,high
CVE-2025-54309,9.0,kev_only,0,high
CVE-2025-53690,9.0,kev_only,0,high
CVE-2025-12480,9.1,kev_only,0,high
CVE-2024-9474,7.2,kev_only,0,high
CVE-2020-0041,7.8,kev_only,0,high
CVE-2021-21206,8.8,kev_only,0,high
CVE-2019-0541,8.8,kev_only,0,high
CVE-2010-2883,7.3,kev_only,0,high
CVE-2021-30116,10.0,kev_only,0,high
CVE-2022-31199,9.8,kev_only,0,high
CVE-2018-18809,6.5,kev_only,0,high
CVE-2018-8653,7.5,kev_only,0,high
CVE-2023-41991,5.5,kev_only,0,high
CVE-2012-4681,9.8,kev_only,0,high
CVE-2022-47966,9.8,kev_only,0,high
CVE-2025-31161,9.8,kev_only,0,high
CVE-2024-53704,9.8,kev_only,0,high
CVE-2017-0001,7.8,kev_only,0,high
CVE-2025-32433,10.0,kev_only,0,high
CVE-2021-34484,7.8,kev_only,0,high
CVE-2021-34473,9.1,kev_only,0,high
CVE-2021-41773,9.8,kev_only,0,high
CVE-2021-41277,10.0,kev_only,0,high
CVE-2024-8957,7.2,kev_only,0,high
CVE-2013-0431,5.3,kev_only,0,high
CVE-2022-4135,9.6,kev_only,0,high
CVE-2022-41082,8.0,kev_only,0,high
CVE-2021-31196,7.2,kev_only,0,high
CVE-2021-30713,7.8,kev_only,0,high
CVE-2015-1642,7.8,kev_only,0,high
CVE-2019-0797,7.8,kev_only,0,high
CVE-2013-2094,8.4,kev_only,0,high
CVE-2024-40766,9.8,kev_only,0,high
CVE-2022-30525,9.8,kev_only,0,high
CVE-2017-6743,8.8,kev_only,0,high
CVE-2023-41992,7.8,kev_only,0,high
CVE-2022-34713,7.8,kev_only,0,high
CVE-2024-7971,9.6,kev_only,0,high
CVE-2021-22894,8.8,kev_only,0,high
CVE-2025-20337,10.0,kev_only,0,high
CVE-2021-30858,8.8,kev_only,0,high
CVE-2025-27363,8.1,kev_only,0,high
CVE-2004-0210,7.8,kev_only,0,high
CVE-2012-1723,9.8,kev_only,0,high
CVE-2021-1879,6.1,kev_only,0,high
CVE-2010-0840,9.8,kev_only,0,high
CVE-2021-38003,8.8,kev_only,0,high
CVE-2025-3248,9.8,kev_only,0,high
CVE-2018-19321,7.8,kev_only,0,high
CVE-2017-12238,6.5,kev_only,0,high
CVE-2023-33063,7.8,kev_only,0,high
CVE-2010-2572,7.8,kev_only,0,high
CVE-2024-11680,9.8,kev_only,0,high
CVE-2012-0518,4.7,kev_only,0,high
CVE-2020-10199,8.8,kev_only,0,high
CVE-2016-9079,7.5,kev_only,0,high
CVE-2020-9818,8.8,kev_only,0,high
CVE-2018-17480,8.8,kev_only,0,high
CVE-2018-0125,9.8,kev_only,0,high
CVE-2022-42475,9.8,kev_only,0,high
CVE-2013-3163,8.8,kev_only,0,high
CVE-2023-40044,10.0,kev_only,0,high
CVE-2024-7965,8.8,kev_only,0,high
CVE-2015-7755,9.8,kev_only,0,high
CVE-2021-38406,7.8,kev_only,0,high
CVE-2008-2992,7.8,kev_only,0,high
CVE-2023-48365,9.6,kev_only,0,high
CVE-2022-41352,9.8,kev_only,0,high
CVE-2022-3723,8.8,kev_only,0,high
CVE-2023-4966,9.4,kev_only,0,high
CVE-2023-4863,8.8,kev_only,0,high
CVE-2021-38000,6.1,kev_only,0,high
CVE-2022-22963,9.8,kev_only,0,high
CVE-2024-41710,7.2,kev_only,0,high
CVE-2019-7286,7.8,kev_only,0,high
CVE-2018-15961,9.8,kev_only,0,high
CVE-2013-5065,7.8,kev_only,0,high
CVE-2025-68613,9.9,kev_only,0,high
CVE-2021-27852,9.8,kev_only,0,high
CVE-2016-0752,7.5,kev_only,0,high
CVE-2021-36260,9.8,kev_only,0,high
CVE-2024-55550,2.7,kev_only,0,high
CVE-2016-3715,5.5,kev_only,0,high
CVE-2021-36380,9.8,kev_only,0,high
CVE-2021-43798,7.5,kev_only,0,high
CVE-2020-11978,8.8,kev_only,0,high
CVE-2025-24201,10.0,kev_only,0,high
CVE-2013-2465,9.8,kev_only,0,high
CVE-2021-38647,9.8,kev_only,0,high
CVE-2012-0158,8.8,kev_only,0,high
CVE-2020-2551,9.8,kev_only,0,high
CVE-2022-27925,7.2,kev_only,0,high
CVE-2023-36851,5.3,kev_only,0,high
CVE-2020-8243,7.2,kev_only,0,high
CVE-2025-43529,8.8,kev_only,0,high
CVE-2022-26485,8.8,kev_only,0,high
CVE-2021-30665,8.8,kev_only,0,high
CVE-2021-26084,9.8,kev_only,0,high
CVE-2020-35730,6.1,kev_only,0,high
CVE-2020-14871,10.0,kev_only,0,high
CVE-2023-42917,8.8,kev_only,0,high
CVE-2020-9934,5.5,kev_only,0,high
CVE-2020-25506,9.8,kev_only,0,high
CVE-2017-11826,7.8,kev_only,0,high
CVE-2022-20703,10.0,kev_only,0,high
CVE-2025-34291,8.8,kev_only,0,high
CVE-2019-8605,7.8,kev_only,0,high
CVE-2018-0159,7.5,kev_only,0,high
CVE-2020-0878,4.2,kev_only,0,high
CVE-2018-6882,6.1,kev_only,0,high
CVE-2007-5659,7.8,kev_only,0,high
CVE-2025-3935,8.1,kev_only,0,high
CVE-2019-1132,7.8,kev_only,0,high
CVE-2025-43520,5.5,kev_only,0,high
CVE-2023-43770,6.1,kev_only,0,high
CVE-2022-41128,8.8,kev_only,0,high
CVE-2012-2539,7.8,kev_only,0,high
CVE-2024-43451,6.5,kev_only,0,high
CVE-2021-44026,9.8,kev_only,0,high
CVE-2012-0151,7.8,kev_only,0,high
CVE-2018-8589,7.8,kev_only,0,high
CVE-2017-9248,9.8,kev_only,0,high
CVE-2021-25489,3.3,kev_only,0,high
CVE-2016-3309,7.8,kev_only,0,high
CVE-2018-19410,9.8,kev_only,0,high
CVE-2020-0638,7.8,kev_only,0,high
CVE-2021-30632,8.8,kev_only,0,high
CVE-2024-4040,9.8,kev_only,0,high
CVE-2022-20775,7.8,kev_only,0,high
CVE-2017-5030,8.8,kev_only,0,high
CVE-2024-38193,7.8,kev_only,0,high
CVE-2023-41990,7.8,kev_only,0,high
CVE-2020-27932,7.8,kev_only,0,high
CVE-2018-15982,7.8,kev_only,0,high
CVE-2020-6819,8.1,kev_only,0,high
CVE-2015-2546,8.2,kev_only,0,high
CVE-2020-0683,7.8,kev_only,0,high
CVE-2018-0175,8.0,kev_only,0,high
CVE-2022-22965,9.8,kev_only,0,high
CVE-2021-30554,8.8,kev_only,0,high
CVE-2016-7193,7.8,kev_only,0,high
CVE-2025-42599,9.8,kev_only,0,high
CVE-2006-2492,8.8,kev_only,0,high
CVE-2019-11707,8.8,kev_only,0,high
CVE-2020-25079,8.8,kev_only,0,high
CVE-2018-13383,4.3,kev_only,0,high
CVE-2022-22960,7.8,kev_only,0,high
CVE-2023-22515,9.8,kev_only,0,high
CVE-2018-8120,7.0,kev_only,0,high
CVE-2015-1770,8.8,kev_only,0,high
CVE-2023-39780,8.8,kev_only,0,high
CVE-2017-12615,8.1,kev_only,0,high
CVE-2019-6223,7.5,kev_only,0,high
CVE-2018-0802,7.8,kev_only,0,high
CVE-2015-0310,7.8,kev_only,0,high
CVE-2022-22674,5.5,kev_only,0,high
CVE-2020-14864,7.5,kev_only,0,high
CVE-2017-8759,7.8,kev_only,0,high
CVE-2023-20867,3.9,kev_only,0,high
CVE-2022-22954,9.8,kev_only,0,high
CVE-2021-25487,7.3,kev_only,0,high
CVE-2021-21166,8.8,kev_only,0,high
CVE-2023-21529,8.8,kev_only,0,high
CVE-2019-5825,6.5,kev_only,0,high
CVE-2025-24983,7.0,kev_only,0,high
CVE-2021-27878,8.8,kev_only,0,high
CVE-2021-42237,9.8,kev_only,0,high
CVE-2016-3298,6.5,kev_only,0,high
CVE-2017-6740,8.8,kev_only,0,high
CVE-2025-30154,8.6,kev_only,0,high
CVE-2025-64328,7.2,kev_only,0,high
CVE-2021-22005,9.8,kev_only,0,high
CVE-2025-52691,10.0,kev_only,0,high
CVE-2021-21311,7.2,kev_only,0,high
CVE-2018-0179,5.9,kev_only,0,high
CVE-2019-7194,9.8,kev_only,0,high
CVE-2013-0074,7.8,kev_only,0,high
CVE-2021-26829,5.4,kev_only,0,high
CVE-2019-4716,9.8,kev_only,0,high
CVE-2021-37415,9.8,kev_only,0,high
CVE-2017-6739,8.8,kev_only,0,high
CVE-2023-2033,8.8,kev_only,0,high
CVE-2016-2386,9.8,kev_only,0,high
CVE-2022-43769,8.8,kev_only,0,high
CVE-2022-36804,8.8,kev_only,0,high
CVE-2023-20109,6.6,kev_only,0,high
CVE-2023-35078,9.8,kev_only,0,high
CVE-2024-58136,9.0,kev_only,0,high
CVE-2014-2120,6.1,kev_only,0,high
CVE-2020-5135,9.8,kev_only,0,high
CVE-2017-9805,8.1,kev_only,0,high
CVE-2010-1428,7.5,kev_only,0,high
CVE-2009-2055,5.9,kev_only,0,high
CVE-2024-29059,7.5,kev_only,0,high
CVE-2022-41223,6.8,kev_only,0,high
CVE-2019-17621,9.8,kev_only,0,high
CVE-2020-8193,6.5,kev_only,0,high
CVE-2018-0154,7.5,kev_only,0,high
CVE-2017-0222,8.8,kev_only,0,high
CVE-2007-0671,8.8,kev_only,0,high
CVE-2012-0767,6.1,kev_only,0,high
CVE-2021-1789,8.8,kev_only,0,high
CVE-2024-38189,8.8,kev_only,0,high
CVE-2024-12356,9.8,kev_only,0,high
CVE-2018-14847,9.1,kev_only,0,high
CVE-2021-30762,8.8,kev_only,0,high
CVE-2014-0196,5.5,kev_only,0,high
CVE-2023-23752,5.3,kev_only,0,high
CVE-2016-3718,5.5,kev_only,0,high
CVE-2022-29499,9.8,kev_only,0,high
CVE-2020-12641,9.8,kev_only,0,high
CVE-2009-1862,7.8,kev_only,0,high
CVE-2021-1871,9.8,kev_only,0,high
CVE-2020-8515,9.8,kev_only,0,high
CVE-2014-0502,8.8,kev_only,0,high
CVE-2020-1956,8.8,kev_only,0,high
CVE-2019-0752,7.5,kev_only,0,high
CVE-2018-0167,8.8,kev_only,0,high
CVE-2023-41265,9.6,kev_only,0,high
CVE-2024-21351,7.6,kev_only,0,high
CVE-2025-57819,9.8,kev_only,0,high
CVE-2012-1889,8.8,kev_only,0,high
CVE-2020-0674,7.5,kev_only,0,high
CVE-2021-22054,7.5,kev_only,0,high
CVE-2006-1547,7.5,kev_only,0,high
CVE-2009-0556,8.8,kev_only,0,high
CVE-2022-24682,6.1,kev_only,0,high
CVE-2023-21823,7.8,kev_only,0,high
CVE-2020-36193,7.5,kev_only,0,high
CVE-2009-0238,8.8,kev_only,0,high
CVE-2009-4324,7.8,kev_only,0,high
CVE-2021-44515,9.8,kev_only,0,high
CVE-2022-2294,8.8,kev_only,0,high
CVE-2020-0646,9.8,kev_only,0,high
CVE-2020-12271,9.8,kev_only,0,high
CVE-2023-20887,9.8,kev_only,0,high
CVE-2024-29748,7.8,kev_only,0,high
CVE-2020-25223,9.8,kev_only,0,high
CVE-2016-8562,7.5,kev_only,0,high
CVE-2013-3906,7.8,kev_only,0,high
CVE-2013-3900,5.5,kev_only,0,high
CVE-2023-7024,8.8,kev_only,0,high
CVE-2025-59718,9.8,kev_only,0,high
CVE-2021-26858,7.8,kev_only,0,high
CVE-2014-9163,7.8,kev_only,0,high
CVE-2025-24054,6.5,kev_only,0,high
CVE-2023-6345,9.6,kev_only,0,high
CVE-2019-19356,7.5,kev_only,0,high
CVE-2015-2426,8.8,kev_only,0,high
CVE-2021-22506,7.5,kev_only,0,high
